Bills & Fees,Data & WiFi,Education,Emergency fund,Family & Friends,Going out,Groceries,Health,Loan Repayment,Miscellaneous,Rent / Mortgage,Shopping,Transport & Fuel,MERCHANT_NAME,MERCHANT_CATEGORIZED_AS,PURCHASE_VALUE,IS_PURCHASE_PAID_VIA_MPESA_SEND_MONEY,USER_AGE,USER_GENDER,USER_HOUSEHOLD,USER_INCOME,Day_MERCHANT,Month_MERCHANT,Year_MERCHANT,Hour_MERCHANT,Day_PURCHASED,Month_PURCHASED,Year_PURCHASED,Hour_PURCHASED
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,300,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,20,March,2022,5
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,10,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,August,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,10,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,September,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,FATUMA OSORE,Bills & Fees,70,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,28,March,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,DUKA XPRESS ENTERPRISES,Bills & Fees,30,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,May,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,DENIS OKWADO,Bills & Fees,150,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,August,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,10,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,21,March,2021,5
False,False,False,False,False,False,False,False,False,False,False,False,False,FRANCIS MUGAMBI MAINURI,Bills & Fees,85,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,23,June,2021,6
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,1500,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,December,2021,20
False,False,False,False,False,False,False,False,False,False,False,False,False,WINDSOR STAR WHOLESALERS LIMITED,Bills & Fees,96,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,May,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,99,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,28,September,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,2000,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,February,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,False,MUMMYS HERE LIMITED,Bills & Fees,100,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,March,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,20,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,15,October,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,DENIS OKWADO,Bills & Fees,20,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,October,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,MICHAEL MUSEMBI,Bills & Fees,50,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,12,December,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,100,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,August,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,DENIS OKWADO,Bills & Fees,30,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,June,2022,6
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,50000,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,November,2021,9
False,False,False,False,False,False,False,False,False,False,False,False,False,DENIS OKWADO,Bills & Fees,110,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,23,September,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,HA MWALIMU SHOP VIA COOP BANK,Bills & Fees,70,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,June,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,KILIMANJARO LUNCHEONETTE,Bills & Fees,970,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,February,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,50,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,23,December,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,10,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,31,October,2021,4
False,False,False,False,False,False,False,False,False,False,False,False,False,HARRISON JUMA AYUAK,Bills & Fees,80,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,11,January,2022,12
False,False,False,False,False,False,False,False,False,False,False,False,False,EXECUTIVE DRYCLEANERS,Bills & Fees,700,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,May,2022,15
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,20,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,12,April,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,10000,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,20,April,2022,4
False,False,False,False,False,False,False,False,False,False,False,False,False,DENIS OKWADO,Bills & Fees,180,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,August,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,2100,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,March,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,MICHAEL MUSEMBI,Bills & Fees,70,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,November,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,20,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,March,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,JOYCE KURARU,Bills & Fees,190,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,July,2021,18
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,454,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,August,2021,7
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,5,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,September,2021,7
False,False,False,False,False,False,False,False,False,False,False,False,False,WINDSOR STAR WHOLESALERS LIMITED,Bills & Fees,340,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,May,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,UONSDA CHURCH  MOGERE MWAYO TITHE,Bills & Fees,400,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,April,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,LYDIAH MUMO,Bills & Fees,30,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,December,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,500,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,26,November,2021,6
False,False,False,False,False,False,False,False,False,False,False,False,False,VITAMIX FRESH FRUITS AND JUICES,Bills & Fees,50,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,20,February,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,HA MWALIMU SHOP VIA COOP BANK,Bills & Fees,130,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,March,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,500,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,21,January,2022,15
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,300,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,February,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,KEVIN ODHIAMBO ONYANGO,Bills & Fees,60,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,November,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,5,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,September,2021,8
False,False,False,False,False,False,False,False,False,False,False,False,False,QUICK MART KIAMBU,Bills & Fees,2149,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,May,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,HA MWALIMU SHOP VIA COOP BANK,Bills & Fees,80,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,June,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,300,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,February,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,MONICA ODHIAMBO,Bills & Fees,10,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,18,January,2022,7
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,10,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,11,January,2022,12
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,2600,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,June,2021,19
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,5,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,March,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,1300,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,February,2021,19
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,20,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,July,2021,7
False,False,False,False,False,False,False,False,False,False,False,False,False,DENIS OKWADO,Bills & Fees,10,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,August,2021,8
False,False,False,False,False,False,False,False,False,False,False,False,False,VITAMIX FRESH FRUITS AND JUICES,Bills & Fees,20,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,31,January,2022,18
False,False,False,False,False,False,False,False,False,False,False,False,False,FRANCIS MUGAMBI MAINURI,Bills & Fees,100,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,23,July,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM OFFERS  TUNUKIWA,Bills & Fees,20,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,April,2021,18
False,False,False,False,False,False,False,False,False,False,False,False,False,MICHAEL MUSEMBI,Bills & Fees,40,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,October,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,FRANCIS MUGAMBI MAINURI,Bills & Fees,110,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,June,2021,8
False,False,False,False,False,False,False,False,False,False,False,False,False,HARRISON JUMA AYUAK,Bills & Fees,80,False,25.0,Male,3,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,10,December,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,NSK SOCIAL BAR,Bills & Fees,350,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,May,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,ART CAFFE NORTHERN BYPASS,Bills & Fees,1780,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,May,2022,18
False,False,False,False,False,False,False,False,False,False,False,False,False,CHICKEN INN WESTLANDS,Bills & Fees,1400,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,May,2022,23
False,False,False,False,False,False,False,False,False,False,False,False,False,VERSATILE SERVICES LTD,Bills & Fees,1900,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,April,2022,23
False,False,False,False,False,False,False,False,False,False,False,False,False,SHOP LOCAL -ALMA,Bills & Fees,560,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,26,May,2022,13
False,False,False,False,False,False,False,False,False,False,False,False,False,NSK SOCIAL BAR,Bills & Fees,350,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,May,2022,20
False,False,False,False,False,False,False,False,False,False,False,False,False,FARMER'S CHOICE STOCKISTS,Bills & Fees,4042,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,28,May,2022,12
False,False,False,False,False,False,False,False,False,False,False,False,False,USANII,Bills & Fees,500,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,May,2022,20
False,False,False,False,False,False,False,False,False,False,False,False,False,IPAY LTD,Bills & Fees,1594,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,May,2022,15
False,False,False,False,False,False,False,False,False,False,False,False,False,KENGELES-GARDEN BAR,Bills & Fees,1850,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,May,2022,0
False,False,False,False,False,False,False,False,False,False,False,False,False,NSK SOCIAL BAR,Bills & Fees,350,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,May,2022,21
False,False,False,False,False,False,False,False,False,False,False,False,False,KENGELES-GARDEN BAR,Bills & Fees,680,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,28,May,2022,23
False,False,False,False,False,False,False,False,False,False,False,False,False,FOUR SQUARE FINE CUTS,Bills & Fees,1000,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,May,2022,11
False,False,False,False,False,False,False,False,False,False,False,False,False,ART CAFFE NORTHERN BYPASS,Bills & Fees,990,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,May,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,CARREFOUR TWO RIVERS,Bills & Fees,999,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,26,May,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,NSK SOCIAL BAR,Bills & Fees,350,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,May,2022,18
False,False,False,False,False,False,False,False,False,False,False,False,False,SHOP LOCAL -ALMA,Bills & Fees,140,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,May,2022,9
False,False,False,False,False,False,False,False,False,False,False,False,False,CARREFOUR TWO RIVERS 6,Bills & Fees,15503,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,26,May,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,TOTAL ROSSLYN SERVICE STATION,Bills & Fees,2000,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,May,2022,13
False,False,False,False,False,False,False,False,False,False,False,False,False,NSK SOCIAL BAR,Bills & Fees,700,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,May,2022,20
False,False,False,False,False,False,False,False,False,False,False,False,False,SHOP LOCAL -ALMA,Bills & Fees,170,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,May,2022,7
False,False,False,False,False,False,False,False,False,False,False,False,False,SHOP LOCAL -ALMA,Bills & Fees,245,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,23,May,2022,6
False,False,False,False,False,False,False,False,False,False,False,False,False,NSK SOCIAL BAR,Bills & Fees,700,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,May,2022,21
False,False,False,False,False,False,False,False,False,False,False,False,False,NSK SOCIAL BAR,Bills & Fees,900,False,25.0,Male,2,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,May,2022,19
False,False,False,False,False,False,False,False,False,False,False,False,False,HOT DISHES OLD MUTUAL,Bills & Fees,360,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,June,2019,10
False,False,False,False,False,False,False,False,False,False,False,False,False,LEO HAIR AND BEAUTY SALON LTD 1,Bills & Fees,3500,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,August,2020,15
False,False,False,False,False,False,False,False,False,False,False,False,False,TINGG CELLULANT  AFRIC - CQCCY5UM2Q,Bills & Fees,200,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,May,2020,5
False,False,False,False,False,False,False,False,False,False,False,False,False,KAPS PARKING,Bills & Fees,50,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,January,2022,15
False,False,False,False,False,False,False,False,False,False,False,False,False,NGUO AFFORDABLE N CLASSY,Bills & Fees,1200,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,September,2019,10
False,False,False,False,False,False,False,False,False,False,False,False,False,TINGG CELLULANT,Bills & Fees,2075,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,April,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,MISKY INVESTMENT LIMITED,Bills & Fees,950,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,21,November,2018,7
False,False,False,False,False,False,False,False,False,False,False,False,False,KAPS PARKING,Bills & Fees,50,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,February,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,KACHRA JIVRAJK LTD,Bills & Fees,150,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,18,July,2019,11
False,False,False,False,False,False,False,False,False,False,False,False,False,MULA,Bills & Fees,106,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,December,2019,15
False,False,False,False,False,False,False,False,False,False,False,False,False,PARKLANDS SPORTS CLUB PAYBILL  N95,Bills & Fees,2000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,November,2019,19
False,False,False,False,False,False,False,False,False,False,False,False,False,INFINITY LTD - CAPTAINS TERRACE 2,Bills & Fees,1400,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,11,October,2020,16
False,False,False,False,False,False,False,False,False,False,False,False,False,FASHION TWO FIGURE,Bills & Fees,2200,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,February,2019,17
False,False,False,False,False,False,False,False,False,False,False,False,False,ABSOLUTE COCKTAIL,Bills & Fees,100,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,23,December,2018,21
False,False,False,False,False,False,False,False,False,False,False,False,False,PARKLANDS SPORTS CLUB PAYBILL  N94,Bills & Fees,2500,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,April,2019,17
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM POSTPAID BUNDLES,Bills & Fees,500,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,October,2020,19
False,False,False,False,False,False,False,False,False,False,False,False,False,IM BANK C2B,Bills & Fees,2100,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,12,December,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,JIWEKE TAVERN,Bills & Fees,2500,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,23,January,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,SAMRAT DIANI,Bills & Fees,805,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,31,December,2020,16
False,False,False,False,False,False,False,False,False,False,False,False,False,ZUKU,Bills & Fees,5000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,August,2019,1
False,False,False,False,False,False,False,False,False,False,False,False,False,US VISA SERVICE VIA CITI BANK,Bills & Fees,16800,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,15,April,2019,16
False,False,False,False,False,False,False,False,False,False,False,False,False,TUSKYS - EMBAKASI,Bills & Fees,1472,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,20,November,2018,10
False,False,False,False,False,False,False,False,False,False,False,False,False,AIN INTERNATIONAL LIMITED  BAKHITA'S,Bills & Fees,7400,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,10,April,2019,4
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS CAPITAL CENTER,Bills & Fees,1259,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,April,2019,11
False,False,False,False,False,False,False,False,False,False,False,False,False,KAPS PARKING,Bills & Fees,150,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,April,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,TEMPLE POINT RESORT,Bills & Fees,1450,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,May,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,LEO HAIR AND BEAUTY SALON LTD 1,Bills & Fees,3500,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,October,2020,11
False,False,False,False,False,False,False,False,False,False,False,False,False,SMART GYMS LIMITED  VALENTINE NJOROG,Bills & Fees,3500,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,20,October,2018,9
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS CAPITAL CENTER,Bills & Fees,2458,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,21,November,2018,13
False,False,False,False,False,False,False,False,False,False,False,False,False,TOSHEKA TEXTILES,Bills & Fees,5000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,November,2020,14
False,False,False,False,False,False,False,False,False,False,False,False,False,WOMEN WHO HIKE AFRICA LIMITED  VALENTINE,Bills & Fees,2000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,July,2019,9
False,False,False,False,False,False,False,False,False,False,False,False,False,V SUPERMARKET LIMITED,Bills & Fees,6520,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,23,December,2020,7
False,False,False,False,False,False,False,False,False,False,False,False,False,SHELL WESTVIEW SERVICE STATION,Bills & Fees,5192,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,April,2019,6
False,False,False,False,False,False,False,False,False,False,False,False,False,ASAMI KENYA LIMITED 1,Bills & Fees,1400,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,April,2019,8
False,False,False,False,False,False,False,False,False,False,False,False,False,WASP AND SPROUT,Bills & Fees,1920,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,11,February,2022,6
False,False,False,False,False,False,False,False,False,False,False,False,False,CAKE GALLERIA,Bills & Fees,6700,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,23,November,2019,8
False,False,False,False,False,False,False,False,False,False,False,False,False,MOOKH AFRICA LIMITED,Bills & Fees,750,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,October,2020,17
False,False,False,False,False,False,False,False,False,False,False,False,False,DPO-JUMIA FOOD,Bills & Fees,3000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,August,2019,9
False,False,False,False,False,False,False,False,False,False,False,False,False,GLOVOAPP KENYA,Bills & Fees,2968,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,December,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,PARKLANDS SPORTS CLUB PAYBILL  N95,Bills & Fees,1000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,21,June,2019,10
False,False,False,False,False,False,False,False,False,False,False,False,False,TEMPLE POINT RESORT,Bills & Fees,2000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,January,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,ARBOR PLACE LIMITED,Bills & Fees,2900,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,15,December,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,False,KAMP INSURANCE AGENCY LTD  OFFICE INSURANCE,Bills & Fees,8781,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,November,2019,14
False,False,False,False,False,False,False,False,False,False,False,False,False,TUSKYS -CHAP CHAP THIGIRI,Bills & Fees,266,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,18,June,2019,8
False,False,False,False,False,False,False,False,False,False,False,False,False,FOLENI TECHNOLOGIES LIMITED  MK,Bills & Fees,5000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,26,July,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,AFRICA GREATNESS PHARMACEUTICALS,Bills & Fees,1900,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,August,2019,13
